Week,Date,Campaign,AdSet,Ad,Indicator,ActionKey,AmountSpent,Results,CostPerResult,Impressions
,2025-12-14,Mess FB_051125,ITR-2255-HCM-Perfume,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,161963,5,"32392,6",2204
,2025-12-14,Visit IG_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,profile_visit_view,profile_visit_view,1486,1,1486,17
,2025-12-14,Impression FB_041125,Distric focus_22-45_U,"KHÚC HOAN CA LẠC TỤNG VẺ ĐẸP PHÙ DU, ẨN HIỆN NHƯ DẤU VẾT THỜI GIAN",reach,reach,5,1,5000,1
,2025-12-14,Impression FB_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,reach,reach,14130,2050,"6892,68",2099
,2025-12-14,Visit IG_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,profile_visit_view,profile_visit_view,2253,8,"281,63",39
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,82074,3,27358,1272
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"VDO_V1_251125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8286,0,,71
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,HÃY ĐỂ MATCHA XANH MÁT HOÀ VÀO NHỊP VUI TƯNG BỪNG CỦA MÙA LỄ HỘI,reach,reach,152155,26364,"5771,32",27498
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,ĐỂ GIÁNG SINH THÊM TRỌN VẸN CÙNG KAKIGORI,reach,reach,2263,300,"7543,33",300
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,SANG TRỌNG MÙA LỄ HỘI CÙNG MAISON DE AMALRIC,profile_visit_view,profile_visit_view,452,0,,7
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,SGI_V2_101225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,profile_visit_view,profile_visit_view,284044,188,"1510,87",8302
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,87641,0,,1086
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,reach,reach,36551,4879,"7491,49",4879
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Perfume,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,172560,5,34512,2351
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,reach,reach,230,32,"7187,5",32
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,profile_visit_view,profile_visit_view,7525,9,"836,11",166
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,"KHÚC HOAN CA LẠC TỤNG VẺ ĐẸP PHÙ DU, ẨN HIỆN NHƯ DẤU VẾT THỜI GIAN",reach,reach,8998,1330,"6765,41",1330
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,reach,reach,17619,2377,"7412,28",2377
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,profile_visit_view,profile_visit_view,988,3,"329,33",17
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,"EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",reach,reach,1289,205,"6287,8",205
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V1_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,1237,4,"309,25",30
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V2_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,1282,1,1282,32
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V4_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,336,0,,6
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1358,1,1358,19
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V4_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,233,0,,5
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V1_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,518,0,,4
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,501,0,,6
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,44,0,,1
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,232,0,,2
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V6_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1043,0,,10
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,82127,3,"27375,67",1274
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"VDO_V1_251125_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8286,0,,71
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,HÃY ĐỂ MATCHA XANH MÁT HOÀ VÀO NHỊP VUI TƯNG BỪNG CỦA MÙA LỄ HỘI,reach,reach,152325,26450,"5758,98",27527
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,ĐỂ GIÁNG SINH THÊM TRỌN VẸN CÙNG KAKIGORI,reach,reach,2263,300,"7543,33",300
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,SANG TRỌNG MÙA LỄ HỘI CÙNG MAISON DE AMALRIC,profile_visit_view,profile_visit_view,452,0,,7
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,SGI_V2_101225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,profile_visit_view,profile_visit_view,284044,188,"1510,87",8302
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,87641,0,,1086
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,reach,reach,36617,4888,"7491,2",4888
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Perfume,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,172628,5,"34525,6",2355
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,reach,reach,230,32,"7187,5",32
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,profile_visit_view,profile_visit_view,7525,9,"836,11",166
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,"KHÚC HOAN CA LẠC TỤNG VẺ ĐẸP PHÙ DU, ẨN HIỆN NHƯ DẤU VẾT THỜI GIAN",reach,reach,9051,1338,"6764,57",1338
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,reach,reach,17619,2377,"7412,28",2377
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,profile_visit_view,profile_visit_view,988,3,"329,33",17
,2025-12-15,Impression FB_041125,Distric focus_22-45_U,"EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",reach,reach,1295,206,"6286,41",206
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V1_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,1237,4,"309,25",30
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V2_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,1282,1,1282,32
,2025-12-15,Visit IG_041125,Distric focus_22-45_U,"SGI_V4_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,336,0,,6
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1358,1,1358,19
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V4_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,233,0,,5
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V1_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,518,0,,4
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,501,0,,6
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,44,0,,1
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,232,0,,2
,2025-12-15,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V6_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1043,0,,10
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,49563,4,"12390,75",710
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Perfume,DIRTY MILK — THIS IS NOT YOUR MORNING MILK_New - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,82511,1,82511,1664
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,"CRS_V1_021225_WHITE CRUSH - TỪ SẠCH SẼ ĐẾN ẤM ÁP, SỰ LẤP LÁNH CỦA HƯƠNG THƠM",profile_visit_view,profile_visit_view,2003,0,"333,83",47
,2025-12-16,Impression FB_041125,Distric focus_22-45_U,HÃY ĐỂ MATCHA XANH MÁT HOÀ VÀO NHỊP VUI TƯNG BỪNG CỦA MÙA LỄ HỘI,reach,reach,73321,12048,"6085,74",12048
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,SGI_V1_101225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,profile_visit_view,profile_visit_view,1666,0,1666,35
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,SGI_V2_101225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,profile_visit_view,profile_visit_view,283766,0,"1659,45",7609
,2025-12-16,Impression FB_041125,Distric focus_22-45_U,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,reach,reach,140514,20614,"6816,44",21059
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Perfume,EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,255294,12,"21274,5",4238
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,HƯƠNG THƠM LẤP LÁNH CHẠM SÂU VÀO XÚC CẢM MÙA LỄ HỘI,profile_visit_view,profile_visit_view,2115,0,2115,47
,2025-12-16,Impression FB_041125,Distric focus_22-45_U,"KHÚC HOAN CA LẠC TỤNG VẺ ĐẸP PHÙ DU, ẨN HIỆN NHƯ DẤU VẾT THỜI GIAN",reach,reach,7205,1016,"7091,54",1022
,2025-12-16,Impression FB_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,reach,reach,29295,4314,"6790,68",4314
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,LENGLINH ĐỈNH CAO CHẾ TÁC CHO DẤU ẤN HƯƠNG MÙA LỄ HỘI,profile_visit_view,profile_visit_view,3152,0,1576,61
,2025-12-16,Impression FB_041125,Distric focus_22-45_U,"EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",reach,reach,4033,570,"7075,44",570
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,"SGI_V1_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,66,0,,2
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,"SGI_V2_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,59,0,,3
,2025-12-16,Visit IG_041125,Distric focus_22-45_U,"SGI_V4_151225_ EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",profile_visit_view,profile_visit_view,101,0,,4
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V1_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,409,0,,8
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V3_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,418,0,,5
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,"SGI_V4_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,639,0,,10
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V2_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,196,0,,4
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,9142,0,,137
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V3_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,3930,0,,30
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V4_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,60576,3,20192,756
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V5_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,4558,0,,50
,2025-12-16,Mess FB_051125,ITR-2255-HCM-Luxury Brand,SGI_V6_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2002,0,,21
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,"SGI_V1_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,7375,0,,103
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,"SGI_V2_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,4643,0,,48
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,"SGI_V3_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2427,0,,19
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,"SGI_V5_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,5198,0,,55
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,"SGI_V6_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,9601,0,,95
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V1_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,12257,0,,171
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V2_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,18690,2,9345,284
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V3_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,9333,0,,118
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V4_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8615,0,,64
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V5_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,8863,0,,119
,2025-12-16,Mess IG_051125,ITR-2245-HCM-Perfume,SGI_V6_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,5564,0,,53
,2025-12-16,Mess IG_051125,RET-2255-HCM,SGI_V2_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,18342,1,18342,262
,2025-12-16,Mess IG_051125,RET-2255-HCM,"SGI_V5_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,1619,0,,6
,2025-12-16,Mess IG_051125,RET-2255-HCM,"SGI_V1_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,34970,0,,447
,2025-12-16,Mess IG_051125,RET-2255-HCM,"SGI_V4_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,41510,1,41510,397
,2025-12-16,Mess IG_051125,RET-2255-HCM,"SGI_V2_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2106,0,,29
,2025-12-16,Mess IG_051125,RET-2255-HCM,"SGI_V3_151225_EAU INTIMITÉ NHỎ GỌN ĐỂ MANG THEO, ĐỦ GẦN ĐỂ Ở LẠI - Copy",actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,2752,0,,17
,2025-12-16,Mess IG_051125,RET-2255-HCM,SGI_V6_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,41,0,,2
,2025-12-16,Mess IG_051125,RET-2255-HCM,SGI_V4_151225_EXTRAIT EXTRÊME - CHẠM VÀO GIỚI HẠN ĐỂ KHÁM PHÁ ĐIỀU KHÔNG GIỚI HẠN - Copy,actions:onsite_conversion.messaging_conversation_started_7d,onsite_conversion.messaging_conversation_started_7d,240,0,,1
