Date,Campaign,ActionKey,Age,Gender,Spend,Impressions
2025-11-10,Mess FB_051125,Unknown,45-54,female,2582,13
2025-11-10,Mess FB_051125,Unknown,45-54,male,2617,19
2025-11-10,Mess FB_051125,Unknown,45-54,unknown,24,1
2025-11-10,Mess FB_051125,Unknown,55-64,male,181,4
2025-11-10,Mess FB_051125,Unknown,18-24,female,1773,36
2025-11-10,Mess FB_051125,Unknown,18-24,male,12848,155
2025-11-10,Mess FB_051125,Unknown,18-24,unknown,72,4
2025-11-10,Mess FB_051125,Unknown,25-34,female,8637,74
2025-11-10,Mess FB_051125,Unknown,25-34,male,21099,298
2025-11-10,Mess FB_051125,Unknown,25-34,unknown,743,12
2025-11-10,Mess FB_051125,Unknown,35-44,female,4224,40
2025-11-10,Mess FB_051125,Unknown,35-44,male,11509,136
2025-11-10,Mess FB_051125,Unknown,35-44,unknown,42,1
2025-11-10,Mess FB_051125,Unknown,45-54,female,2615,7
2025-11-10,Mess FB_051125,Unknown,45-54,male,3729,22
2025-11-10,Mess FB_051125,Unknown,55-64,male,58,2
2025-11-10,Mess FB_051125,Unknown,18-24,female,46,1
2025-11-10,Mess FB_051125,Unknown,25-34,male,52,2
2025-11-10,Mess FB_051125,Unknown,35-44,female,1120,1
2025-11-10,Mess FB_051125,Unknown,25-34,female,346,4
2025-11-10,Mess FB_051125,Unknown,25-34,male,91,6
2025-11-10,Mess FB_051125,Unknown,35-44,female,101,1
2025-11-10,Mess FB_051125,Unknown,45-54,male,11,1
2025-11-10,Visit IG_041125,Unknown,18-24,female,29130,582
2025-11-10,Visit IG_041125,Unknown,18-24,male,23320,621
2025-11-10,Visit IG_041125,Unknown,18-24,unknown,1673,35
2025-11-10,Visit IG_041125,Unknown,25-34,female,39041,778
2025-11-10,Visit IG_041125,Unknown,25-34,male,47030,1150
2025-11-10,Visit IG_041125,Unknown,25-34,unknown,2537,44
2025-11-10,Visit IG_041125,Unknown,35-44,female,4836,71
2025-11-10,Visit IG_041125,Unknown,35-44,male,3845,99
2025-11-10,Visit IG_041125,Unknown,35-44,unknown,150,5
2025-11-10,Visit IG_041125,Unknown,45-54,female,75,2
2025-11-11,Impression FB_041125,Unknown,18-24,female,3763,603
2025-11-11,Impression FB_041125,Unknown,18-24,male,7331,1175
2025-11-11,Impression FB_041125,Unknown,18-24,unknown,362,58
2025-11-11,Impression FB_041125,Unknown,25-34,female,6824,1067
2025-11-11,Impression FB_041125,Unknown,25-34,male,18411,2941
2025-11-11,Impression FB_041125,Unknown,25-34,unknown,659,106
2025-11-11,Impression FB_041125,Unknown,35-44,female,8808,1401
2025-11-11,Impression FB_041125,Unknown,35-44,male,30912,4931
2025-11-11,Impression FB_041125,Unknown,35-44,unknown,487,78
2025-11-11,Impression FB_041125,Unknown,45-54,female,8770,1409
2025-11-11,Impression FB_041125,Unknown,45-54,male,23417,3745
2025-11-11,Impression FB_041125,Unknown,45-54,unknown,250,40
2025-11-11,Mess FB_051125,Unknown,25-34,male,14,2
2025-11-11,Mess FB_051125,Unknown,35-44,male,84,1
2025-11-11,Mess FB_051125,Unknown,45-54,male,304,1
2025-11-11,Mess IG_051125,Unknown,18-24,female,99,2
2025-11-11,Mess IG_051125,Unknown,18-24,male,2128,10
2025-11-11,Mess IG_051125,Unknown,25-34,female,4949,9
2025-11-11,Mess IG_051125,Unknown,25-34,male,2899,16
2025-11-11,Mess IG_051125,Unknown,35-44,male,28,1
2025-11-11,Mess IG_051125,Unknown,18-24,female,3680,36
2025-11-11,Mess IG_051125,Unknown,18-24,male,8653,96
2025-11-11,Mess IG_051125,Unknown,25-34,female,7814,66
2025-11-11,Mess IG_051125,Unknown,25-34,male,12626,141
2025-11-11,Mess IG_051125,Unknown,25-34,unknown,68,1
2025-11-11,Mess IG_051125,Unknown,35-44,female,759,6
2025-11-11,Mess IG_051125,Unknown,35-44,male,4049,21
2025-11-11,Mess IG_051125,Unknown,45-54,female,39,1
2025-11-11,Mess IG_051125,Unknown,45-54,male,179,2
2025-11-11,Mess IG_051125,Unknown,45-54,unknown,11,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,43,1
2025-11-11,Mess FB_051125,Unknown,18-24,male,2004,10
2025-11-11,Mess FB_051125,Unknown,25-34,female,4002,11
2025-11-11,Mess FB_051125,Unknown,25-34,male,1152,27
2025-11-11,Mess FB_051125,Unknown,25-34,unknown,21,1
2025-11-11,Mess FB_051125,Unknown,35-44,female,5334,11
2025-11-11,Mess FB_051125,Unknown,35-44,male,566,13
2025-11-11,Mess FB_051125,Unknown,45-54,female,947,4
2025-11-11,Mess FB_051125,Unknown,45-54,male,170,2
2025-11-11,Mess FB_051125,Unknown,45-54,unknown,18,1
2025-11-11,Mess FB_051125,Unknown,55-64,male,27,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,4508,29
2025-11-11,Mess FB_051125,Unknown,18-24,male,3075,68
2025-11-11,Mess FB_051125,Unknown,25-34,female,5542,36
2025-11-11,Mess FB_051125,Unknown,25-34,male,23006,194
2025-11-11,Mess FB_051125,Unknown,35-44,female,864,11
2025-11-11,Mess FB_051125,Unknown,35-44,male,10549,62
2025-11-11,Mess FB_051125,Unknown,35-44,unknown,258,1
2025-11-11,Mess FB_051125,Unknown,45-54,female,321,4
2025-11-11,Mess FB_051125,Unknown,45-54,male,1652,10
2025-11-11,Mess FB_051125,Unknown,18-24,female,2062,25
2025-11-11,Mess FB_051125,Unknown,18-24,male,11192,136
2025-11-11,Mess FB_051125,Unknown,18-24,unknown,417,5
2025-11-11,Mess FB_051125,Unknown,25-34,female,9087,76
2025-11-11,Mess FB_051125,Unknown,25-34,male,27357,291
2025-11-11,Mess FB_051125,Unknown,25-34,unknown,585,9
2025-11-11,Mess FB_051125,Unknown,35-44,female,6486,30
2025-11-11,Mess FB_051125,Unknown,35-44,male,10518,133
2025-11-11,Mess FB_051125,Unknown,35-44,unknown,20,1
2025-11-11,Mess FB_051125,Unknown,45-54,female,1751,7
2025-11-11,Mess FB_051125,Unknown,45-54,male,2669,21
2025-11-11,Mess FB_051125,Unknown,55-64,male,22,1
2025-11-11,Mess FB_051125,Unknown,25-34,male,60,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,293,6
2025-11-11,Mess FB_051125,Unknown,18-24,male,632,9
2025-11-11,Mess FB_051125,Unknown,25-34,female,3263,15
2025-11-11,Mess FB_051125,Unknown,25-34,male,3859,32
2025-11-11,Mess FB_051125,Unknown,35-44,female,1811,9
2025-11-11,Mess FB_051125,Unknown,35-44,male,5360,15
2025-11-11,Mess FB_051125,Unknown,45-54,male,11,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,1651,2
2025-11-11,Mess FB_051125,Unknown,18-24,male,245,2
2025-11-11,Mess FB_051125,Unknown,25-34,female,1586,1
2025-11-11,Mess FB_051125,Unknown,25-34,male,2942,1
2025-11-11,Mess FB_051125,Unknown,35-44,male,80,3
2025-11-11,Mess FB_051125,Unknown,45-54,female,92,1
2025-11-11,Visit IG_041125,Unknown,18-24,female,25080,390
2025-11-11,Visit IG_041125,Unknown,18-24,male,28103,574
2025-11-11,Visit IG_041125,Unknown,18-24,unknown,921,29
2025-11-11,Visit IG_041125,Unknown,25-34,female,39059,636
2025-11-11,Visit IG_041125,Unknown,25-34,male,47672,1039
2025-11-11,Visit IG_041125,Unknown,25-34,unknown,3034,42
2025-11-11,Visit IG_041125,Unknown,35-44,female,3593,58
2025-11-11,Visit IG_041125,Unknown,35-44,male,5094,97
2025-11-11,Visit IG_041125,Unknown,35-44,unknown,124,4
2025-11-11,Visit IG_041125,Unknown,45-54,female,25,1
2025-11-11,Visit IG_041125,Unknown,45-54,male,20,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,980,11
2025-11-11,Mess FB_051125,Unknown,18-24,male,279,8
2025-11-11,Mess FB_051125,Unknown,18-24,unknown,549,2
2025-11-11,Mess FB_051125,Unknown,25-34,female,4214,32
2025-11-11,Mess FB_051125,Unknown,25-34,male,2249,41
2025-11-11,Mess FB_051125,Unknown,25-34,unknown,212,1
2025-11-11,Mess FB_051125,Unknown,35-44,female,808,7
2025-11-11,Mess FB_051125,Unknown,35-44,male,1728,17
2025-11-11,Mess FB_051125,Unknown,35-44,unknown,28,1
2025-11-11,Mess FB_051125,Unknown,45-54,female,986,4
2025-11-11,Mess FB_051125,Unknown,45-54,male,27,1
2025-11-11,Mess FB_051125,Unknown,18-24,female,682,4
2025-11-11,Mess FB_051125,Unknown,18-24,male,743,4
2025-11-11,Mess FB_051125,Unknown,18-24,unknown,28,1
2025-11-11,Mess FB_051125,Unknown,25-34,female,967,4
2025-11-11,Mess FB_051125,Unknown,25-34,male,2349,9
2025-11-11,Mess FB_051125,Unknown,25-34,unknown,534,1
2025-11-11,Mess FB_051125,Unknown,35-44,female,211,2
2025-11-11,Mess FB_051125,Unknown,45-54,male,310,1
2025-11-11,Mess IG_051125,Unknown,18-24,female,416,2
2025-11-11,Mess IG_051125,Unknown,18-24,male,292,2
2025-11-11,Mess IG_051125,Unknown,25-34,female,1245,10
2025-11-11,Mess IG_051125,Unknown,25-34,male,361,3
2025-11-11,Mess IG_051125,Unknown,35-44,female,268,2
2025-11-11,Mess IG_051125,Unknown,18-24,male,785,2
2025-11-11,Mess IG_051125,Unknown,18-24,unknown,202,1
2025-11-11,Mess IG_051125,Unknown,25-34,male,457,5
2025-11-11,Mess IG_051125,Unknown,18-24,female,6277,55
2025-11-11,Mess IG_051125,Unknown,18-24,male,4726,57
2025-11-11,Mess IG_051125,Unknown,18-24,unknown,10,1
2025-11-11,Mess IG_051125,Unknown,25-34,female,9047,82
2025-11-11,Mess IG_051125,Unknown,25-34,male,12832,129
2025-11-11,Mess IG_051125,Unknown,25-34,unknown,171,6
2025-11-11,Mess IG_051125,Unknown,35-44,female,806,13
2025-11-11,Mess IG_051125,Unknown,35-44,male,1754,19
2025-11-11,Mess IG_051125,Unknown,45-54,female,9860,4
2025-11-11,Mess IG_051125,Unknown,45-54,male,179,2
2025-11-11,Mess IG_051125,Unknown,18-24,female,245,4
2025-11-11,Mess IG_051125,Unknown,18-24,male,965,4
2025-11-11,Mess IG_051125,Unknown,25-34,female,2656,24
2025-11-11,Mess IG_051125,Unknown,25-34,male,3518,20
2025-11-11,Mess IG_051125,Unknown,25-34,unknown,25,1
2025-11-11,Mess IG_051125,Unknown,35-44,female,285,4
2025-11-11,Mess IG_051125,Unknown,35-44,male,413,2
2025-11-11,Mess IG_051125,Unknown,45-54,female,25,1
2025-11-11,Mess IG_051125,Unknown,18-24,female,531,2
2025-11-11,Mess IG_051125,Unknown,25-34,female,407,2
2025-11-11,Mess IG_051125,Unknown,25-34,male,636,1
2025-11-11,Mess IG_051125,Unknown,18-24,female,19,1
2025-11-11,Mess IG_051125,Unknown,25-34,female,171,2
2025-11-11,Mess IG_051125,Unknown,25-34,male,48,1
2025-11-11,Mess IG_051125,Unknown,35-44,male,73,1
2025-11-11,Mess IG_051125,Unknown,18-24,male,136,1
2025-11-11,Mess IG_051125,Unknown,25-34,male,127,1
2025-11-12,Impression FB_041125,Unknown,18-24,female,4764,787
2025-11-12,Impression FB_041125,Unknown,18-24,male,6753,1105
2025-11-12,Impression FB_041125,Unknown,18-24,unknown,378,63
2025-11-12,Impression FB_041125,Unknown,25-34,female,9674,1373
2025-11-12,Impression FB_041125,Unknown,25-34,male,20238,3349
2025-11-12,Impression FB_041125,Unknown,25-34,unknown,514,84
2025-11-12,Impression FB_041125,Unknown,35-44,female,10183,1698
2025-11-12,Impression FB_041125,Unknown,35-44,male,32169,5033
2025-11-12,Impression FB_041125,Unknown,35-44,unknown,307,51
2025-11-12,Impression FB_041125,Unknown,45-54,female,8228,1372
2025-11-12,Impression FB_041125,Unknown,45-54,male,19438,3217
2025-11-12,Impression FB_041125,Unknown,45-54,unknown,110,19
2025-11-12,Mess FB_051125,Unknown,18-24,male,405,4
2025-11-12,Mess FB_051125,Unknown,25-34,male,496,10
2025-11-12,Mess FB_051125,Unknown,35-44,female,32,1
2025-11-12,Mess FB_051125,Unknown,35-44,male,437,3
2025-11-12,Mess IG_051125,Unknown,18-24,female,335,4
2025-11-12,Mess IG_051125,Unknown,18-24,male,923,10
2025-11-12,Mess IG_051125,Unknown,25-34,female,1940,9
2025-11-12,Mess IG_051125,Unknown,25-34,male,3336,32
2025-11-12,Mess IG_051125,Unknown,35-44,female,4,1
2025-11-12,Mess IG_051125,Unknown,35-44,male,609,3
2025-11-12,Mess FB_051125,Unknown,18-24,female,11700,37
2025-11-12,Mess FB_051125,Unknown,18-24,male,8441,116
2025-11-12,Mess FB_051125,Unknown,18-24,unknown,121,5
2025-11-12,Mess FB_051125,Unknown,25-34,female,10061,75
2025-11-12,Mess FB_051125,Unknown,25-34,male,21495,289
2025-11-12,Mess FB_051125,Unknown,25-34,unknown,335,3
2025-11-12,Mess FB_051125,Unknown,35-44,female,17623,35
2025-11-12,Mess FB_051125,Unknown,35-44,male,10479,121
2025-11-12,Mess FB_051125,Unknown,35-44,unknown,530,3
2025-11-12,Mess FB_051125,Unknown,45-54,female,26,1
2025-11-12,Mess FB_051125,Unknown,45-54,male,2803,28
2025-11-12,Mess FB_051125,Unknown,55-64,male,27,1
2025-11-12,Mess FB_051125,Unknown,18-24,female,4760,25
2025-11-12,Mess FB_051125,Unknown,18-24,male,7692,100
2025-11-12,Mess FB_051125,Unknown,18-24,unknown,354,2
2025-11-12,Mess FB_051125,Unknown,25-34,female,18090,74
2025-11-12,Mess FB_051125,Unknown,25-34,male,13596,207
2025-11-12,Mess FB_051125,Unknown,25-34,unknown,203,4
2025-11-12,Mess FB_051125,Unknown,35-44,female,9441,31
2025-11-12,Mess FB_051125,Unknown,35-44,male,7259,103
2025-11-12,Mess FB_051125,Unknown,35-44,unknown,192,1
2025-11-12,Mess FB_051125,Unknown,45-54,female,850,9
2025-11-12,Mess FB_051125,Unknown,45-54,male,14168,20
2025-11-12,Mess FB_051125,Unknown,45-54,unknown,24,2
2025-11-12,Mess FB_051125,Unknown,18-24,female,587,3
2025-11-12,Mess FB_051125,Unknown,18-24,male,79,3
2025-11-12,Mess FB_051125,Unknown,18-24,unknown,86,1
2025-11-12,Mess FB_051125,Unknown,25-34,female,99,2
2025-11-12,Mess FB_051125,Unknown,25-34,male,695,8
2025-11-12,Mess FB_051125,Unknown,35-44,male,1645,1
2025-11-12,Visit IG_041125,Unknown,18-24,female,25732,389
2025-11-12,Visit IG_041125,Unknown,18-24,male,26717,513
2025-11-12,Visit IG_041125,Unknown,18-24,unknown,1914,22
2025-11-12,Visit IG_041125,Unknown,25-34,female,46201,639
2025-11-12,Visit IG_041125,Unknown,25-34,male,51395,897
2025-11-12,Visit IG_041125,Unknown,25-34,unknown,1407,31
2025-11-12,Visit IG_041125,Unknown,35-44,female,5004,68
2025-11-12,Visit IG_041125,Unknown,35-44,male,5780,89
2025-11-12,Visit IG_041125,Unknown,35-44,unknown,118,4
2025-11-12,Visit IG_041125,Unknown,45-54,female,172,3
2025-11-12,Visit IG_041125,Unknown,45-54,male,78,5
2025-11-12,Mess FB_051125,Unknown,18-24,female,562,4
2025-11-12,Mess FB_051125,Unknown,18-24,male,1522,8
2025-11-12,Mess FB_051125,Unknown,25-34,female,2159,14
2025-11-12,Mess FB_051125,Unknown,25-34,male,1314,22
2025-11-12,Mess FB_051125,Unknown,35-44,female,268,4
2025-11-12,Mess FB_051125,Unknown,35-44,male,671,5
2025-11-12,Mess FB_051125,Unknown,45-54,female,111,1
2025-11-12,Mess FB_051125,Unknown,45-54,male,8678,1
2025-11-12,Mess FB_051125,Unknown,55-64,unknown,195,2
2025-11-12,Mess FB_051125,Unknown,18-24,male,35,1
2025-11-12,Mess FB_051125,Unknown,25-34,female,206,2
2025-11-12,Mess FB_051125,Unknown,25-34,male,38,1
2025-11-12,Mess FB_051125,Unknown,35-44,male,1965,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,385,9
2025-11-12,Mess IG_051125,Unknown,18-24,male,541,5
2025-11-12,Mess IG_051125,Unknown,25-34,female,1087,14
2025-11-12,Mess IG_051125,Unknown,25-34,male,3401,14
2025-11-12,Mess IG_051125,Unknown,35-44,male,289,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,22,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,8161,66
2025-11-12,Mess IG_051125,Unknown,18-24,male,9665,98
2025-11-12,Mess IG_051125,Unknown,18-24,unknown,74,1
2025-11-12,Mess IG_051125,Unknown,25-34,female,16053,124
2025-11-12,Mess IG_051125,Unknown,25-34,male,16965,220
2025-11-12,Mess IG_051125,Unknown,25-34,unknown,290,5
2025-11-12,Mess IG_051125,Unknown,35-44,female,1374,17
2025-11-12,Mess IG_051125,Unknown,35-44,male,2513,28
2025-11-12,Mess IG_051125,Unknown,35-44,unknown,20,1
2025-11-12,Mess IG_051125,Unknown,45-54,female,459,5
2025-11-12,Mess IG_051125,Unknown,45-54,male,17,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,123,3
2025-11-12,Mess IG_051125,Unknown,18-24,male,552,6
2025-11-12,Mess IG_051125,Unknown,25-34,female,309,4
2025-11-12,Mess IG_051125,Unknown,25-34,male,171,6
2025-11-12,Mess IG_051125,Unknown,25-34,unknown,34,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,383,4
2025-11-12,Mess IG_051125,Unknown,18-24,male,150,4
2025-11-12,Mess IG_051125,Unknown,25-34,female,784,9
2025-11-12,Mess IG_051125,Unknown,25-34,male,2062,21
2025-11-12,Mess IG_051125,Unknown,25-34,unknown,344,2
2025-11-12,Mess IG_051125,Unknown,35-44,female,107,1
2025-11-12,Mess IG_051125,Unknown,35-44,male,88,3
2025-11-12,Mess IG_051125,Unknown,45-54,female,35,1
2025-11-12,Mess IG_051125,Unknown,18-24,female,362,10
2025-11-12,Mess IG_051125,Unknown,18-24,male,236,3
2025-11-12,Mess IG_051125,Unknown,25-34,female,564,13
2025-11-12,Mess IG_051125,Unknown,25-34,male,567,15
2025-11-12,Mess IG_051125,Unknown,25-34,unknown,13,1
2025-11-12,Mess IG_051125,Unknown,35-44,female,482,4
2025-11-12,Mess IG_051125,Unknown,35-44,male,77,2
2025-11-12,Mess IG_051125,Unknown,45-54,male,12,1
2025-11-13,Impression FB_041125,Unknown,18-24,female,5492,901
2025-11-13,Impression FB_041125,Unknown,18-24,male,6831,1099
2025-11-13,Impression FB_041125,Unknown,18-24,unknown,471,77
2025-11-13,Impression FB_041125,Unknown,25-34,female,8684,1419
2025-11-13,Impression FB_041125,Unknown,25-34,male,17130,2787
2025-11-13,Impression FB_041125,Unknown,25-34,unknown,691,112
2025-11-13,Impression FB_041125,Unknown,35-44,female,10624,1748
2025-11-13,Impression FB_041125,Unknown,35-44,male,28603,4670
2025-11-13,Impression FB_041125,Unknown,35-44,unknown,506,82
2025-11-13,Impression FB_041125,Unknown,45-54,female,8927,1464
2025-11-13,Impression FB_041125,Unknown,45-54,male,20245,3304
2025-11-13,Impression FB_041125,Unknown,45-54,unknown,269,44
2025-11-13,Mess FB_051125,Unknown,18-24,female,105,4
2025-11-13,Mess FB_051125,Unknown,18-24,male,753,20
2025-11-13,Mess FB_051125,Unknown,18-24,unknown,144,2
2025-11-13,Mess FB_051125,Unknown,25-34,female,4137,6
2025-11-13,Mess FB_051125,Unknown,25-34,male,7031,72
2025-11-13,Mess FB_051125,Unknown,25-34,unknown,129,2
2025-11-13,Mess FB_051125,Unknown,35-44,female,1240,5
2025-11-13,Mess FB_051125,Unknown,35-44,male,3193,29
2025-11-13,Mess FB_051125,Unknown,45-54,female,181,3
2025-11-13,Mess FB_051125,Unknown,45-54,male,4188,3
2025-11-13,Mess FB_051125,Unknown,18-24,female,6668,47
2025-11-13,Mess FB_051125,Unknown,18-24,male,11350,178
2025-11-13,Mess FB_051125,Unknown,18-24,unknown,166,4
2025-11-13,Mess FB_051125,Unknown,25-34,female,24560,117
2025-11-13,Mess FB_051125,Unknown,25-34,male,33531,334
2025-11-13,Mess FB_051125,Unknown,25-34,unknown,162,8
2025-11-13,Mess FB_051125,Unknown,35-44,female,8633,58
2025-11-13,Mess FB_051125,Unknown,35-44,male,12144,161
2025-11-13,Mess FB_051125,Unknown,35-44,unknown,141,2
2025-11-13,Mess FB_051125,Unknown,45-54,female,2133,12
2025-11-13,Mess FB_051125,Unknown,45-54,male,1957,19
2025-11-13,Mess FB_051125,Unknown,55-64,unknown,213,1
2025-11-13,Mess FB_051125,Unknown,18-24,female,459,10
2025-11-13,Mess FB_051125,Unknown,18-24,male,2615,38
2025-11-13,Mess FB_051125,Unknown,18-24,unknown,118,1
2025-11-13,Mess FB_051125,Unknown,25-34,female,6043,27
2025-11-13,Mess FB_051125,Unknown,25-34,male,3335,52
2025-11-13,Mess FB_051125,Unknown,25-34,unknown,213,1
2025-11-13,Mess FB_051125,Unknown,35-44,female,4169,14
2025-11-13,Mess FB_051125,Unknown,35-44,male,2147,28
2025-11-13,Mess FB_051125,Unknown,45-54,male,2637,2
2025-11-13,Mess FB_051125,Unknown,55-64,male,44,3
2025-11-13,Mess FB_051125,Unknown,18-24,male,761,5
2025-11-13,Mess FB_051125,Unknown,25-34,female,645,6
2025-11-13,Mess FB_051125,Unknown,25-34,male,604,11
2025-11-13,Mess FB_051125,Unknown,35-44,female,573,7
2025-11-13,Mess FB_051125,Unknown,35-44,male,1920,9
2025-11-13,Mess FB_051125,Unknown,45-54,female,1433,4
2025-11-13,Mess FB_051125,Unknown,45-54,male,372,2
2025-11-13,Mess FB_051125,Unknown,55-64,male,51,2
2025-11-13,Mess FB_051125,Unknown,18-24,female,137,1
2025-11-13,Mess FB_051125,Unknown,18-24,male,431,6
2025-11-13,Mess FB_051125,Unknown,25-34,female,314,5
2025-11-13,Mess FB_051125,Unknown,25-34,male,228,5
2025-11-13,Mess FB_051125,Unknown,35-44,female,23,2
2025-11-13,Mess FB_051125,Unknown,35-44,male,468,2
2025-11-13,Visit IG_041125,Unknown,18-24,female,24128,363
2025-11-13,Visit IG_041125,Unknown,18-24,male,21650,394
2025-11-13,Visit IG_041125,Unknown,18-24,unknown,1406,19
2025-11-13,Visit IG_041125,Unknown,25-34,female,49084,709
2025-11-13,Visit IG_041125,Unknown,25-34,male,42753,825
2025-11-13,Visit IG_041125,Unknown,25-34,unknown,1631,37
2025-11-13,Visit IG_041125,Unknown,35-44,female,5736,59
2025-11-13,Visit IG_041125,Unknown,35-44,male,4382,74
2025-11-13,Visit IG_041125,Unknown,35-44,unknown,13,1
2025-11-13,Visit IG_041125,Unknown,45-54,female,74,2
2025-11-13,Visit IG_041125,Unknown,45-54,male,157,2
2025-11-13,Mess FB_051125,Unknown,18-24,female,131,3
2025-11-13,Mess FB_051125,Unknown,18-24,male,79,3
2025-11-13,Mess FB_051125,Unknown,25-34,female,1204,20
2025-11-13,Mess FB_051125,Unknown,25-34,male,286,11
2025-11-13,Mess FB_051125,Unknown,35-44,female,186,3
2025-11-13,Mess FB_051125,Unknown,35-44,male,189,1
2025-11-13,Mess FB_051125,Unknown,45-54,female,23,1
2025-11-13,Mess FB_051125,Unknown,45-54,unknown,37,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,179,3
2025-11-13,Mess IG_051125,Unknown,18-24,male,722,5
2025-11-13,Mess IG_051125,Unknown,25-34,female,634,6
2025-11-13,Mess IG_051125,Unknown,25-34,male,281,4
2025-11-13,Mess IG_051125,Unknown,35-44,female,68,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,54,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,4040,24
2025-11-13,Mess IG_051125,Unknown,18-24,male,4070,41
2025-11-13,Mess IG_051125,Unknown,25-34,female,10893,52
2025-11-13,Mess IG_051125,Unknown,25-34,male,4246,69
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,394,3
2025-11-13,Mess IG_051125,Unknown,35-44,female,211,3
2025-11-13,Mess IG_051125,Unknown,35-44,male,959,17
2025-11-13,Mess IG_051125,Unknown,45-54,female,751,2
2025-11-13,Mess IG_051125,Unknown,18-24,female,93,2
2025-11-13,Mess IG_051125,Unknown,18-24,male,867,7
2025-11-13,Mess IG_051125,Unknown,25-34,female,399,4
2025-11-13,Mess IG_051125,Unknown,25-34,male,358,6
2025-11-13,Mess IG_051125,Unknown,35-44,female,45,2
2025-11-13,Mess IG_051125,Unknown,35-44,male,481,3
2025-11-13,Mess IG_051125,Unknown,18-24,male,243,1
2025-11-13,Mess IG_051125,Unknown,25-34,female,167,1
2025-11-13,Mess IG_051125,Unknown,45-54,female,468,1
2025-11-13,Mess FB_051125,Unknown,18-24,female,57,1
2025-11-13,Mess FB_051125,Unknown,18-24,male,52,1
2025-11-13,Mess FB_051125,Unknown,25-34,male,197,4
2025-11-13,Mess FB_051125,Unknown,35-44,male,83,1
2025-11-13,Mess FB_051125,Unknown,18-24,female,21,1
2025-11-13,Mess FB_051125,Unknown,25-34,female,139,1
2025-11-13,Mess FB_051125,Unknown,25-34,male,171,2
2025-11-13,Mess FB_051125,Unknown,18-24,female,36,1
2025-11-13,Mess FB_051125,Unknown,18-24,male,44,3
2025-11-13,Mess FB_051125,Unknown,18-24,unknown,58,2
2025-11-13,Mess FB_051125,Unknown,25-34,female,294,2
2025-11-13,Mess FB_051125,Unknown,25-34,male,964,11
2025-11-13,Mess FB_051125,Unknown,35-44,female,18,1
2025-11-13,Mess FB_051125,Unknown,35-44,male,228,4
2025-11-13,Mess FB_051125,Unknown,35-44,unknown,54,1
2025-11-13,Mess FB_051125,Unknown,18-24,female,528,6
2025-11-13,Mess FB_051125,Unknown,18-24,male,1109,11
2025-11-13,Mess FB_051125,Unknown,18-24,unknown,35,1
2025-11-13,Mess FB_051125,Unknown,25-34,female,705,9
2025-11-13,Mess FB_051125,Unknown,25-34,male,1115,29
2025-11-13,Mess FB_051125,Unknown,25-34,unknown,79,2
2025-11-13,Mess FB_051125,Unknown,35-44,female,558,4
2025-11-13,Mess FB_051125,Unknown,35-44,male,1236,17
2025-11-13,Mess FB_051125,Unknown,45-54,female,50,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,409,3
2025-11-13,Mess IG_051125,Unknown,18-24,male,146,1
2025-11-13,Mess IG_051125,Unknown,25-34,female,550,5
2025-11-13,Mess IG_051125,Unknown,25-34,male,64,1
2025-11-13,Mess IG_051125,Unknown,35-44,female,11,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,1976,38
2025-11-13,Mess IG_051125,Unknown,18-24,male,5658,51
2025-11-13,Mess IG_051125,Unknown,18-24,unknown,234,3
2025-11-13,Mess IG_051125,Unknown,25-34,female,5069,87
2025-11-13,Mess IG_051125,Unknown,25-34,male,6444,103
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,353,5
2025-11-13,Mess IG_051125,Unknown,35-44,female,960,10
2025-11-13,Mess IG_051125,Unknown,35-44,male,956,14
2025-11-13,Mess IG_051125,Unknown,45-54,female,378,1
2025-11-13,Mess IG_051125,Unknown,45-54,male,1367,2
2025-11-13,Mess IG_051125,Unknown,55-64,female,46,1
2025-11-13,Mess IG_051125,Unknown,18-24,male,129,2
2025-11-13,Mess IG_051125,Unknown,25-34,female,77,1
2025-11-13,Mess IG_051125,Unknown,25-34,male,196,4
2025-11-13,Mess IG_051125,Unknown,35-44,male,52,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,12,1
2025-11-13,Mess IG_051125,Unknown,18-24,male,1549,11
2025-11-13,Mess IG_051125,Unknown,25-34,female,1328,9
2025-11-13,Mess IG_051125,Unknown,25-34,male,1308,18
2025-11-13,Mess IG_051125,Unknown,25-34,unknown,41,1
2025-11-13,Mess IG_051125,Unknown,35-44,male,276,1
2025-11-13,Mess IG_051125,Unknown,18-24,female,6871,75
